Filename,RA,Dec,TIC_ID,Sector,Camera,CCD,Magnitude
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_303909865.pkl,22.799963332758107,-75.9472990700443,303909865,13,3,4,9.1941004
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_358108063.pkl,51.248402183197896,-75.9365101625644,358108063,13,3,4,10.877
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_349797905.pkl,274.379315843717,-48.5985111680354,349797905,13,1,1,9.664400099999998
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_177308817.pkl,103.158565,-73.82472699999998,177308817,13,4,2,11.467
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_181233908.pkl,13.2823675415256,-74.65155806445858,181233908,13,3,4,6.936999799999999
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_180412528.pkl,11.3509,-77.86879999999998,180412528,13,3,4,10.758
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_265435357.pkl,316.179431112999,-77.0237704397743,265435357,13,3,1,4.6062002
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_300293197.pkl,110.279638969995,-68.5784061999537,300293197,13,4,2,9.4905996
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_300932479.pkl,117.65975831852,-69.8602317915698,300932479,13,4,2,10.6821
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_300560295.pkl,112.915987367622,-68.133213468338,300560295,13,4,2,10.7757
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_276935987.pkl,83.70044508998441,-69.71014020848871,276935987,13,4,1,11.8457
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_349763482.pkl,112.919423159325,-65.21617600002871,349763482,13,4,3,10.8809
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_349832824.pkl,113.647634124481,-64.9446891492015,349832824,13,4,3,10.2684
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_349059354.pkl,107.504508397115,-64.6187650227455,349059354,13,4,3,11.0057
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_349911034.pkl,113.970974222232,-65.6827206875341,349911034,13,4,3,11.8286
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_349480752.pkl,110.860267369379,-64.6920245232926,349480752,13,4,3,8.0691004
tesslcs_sector_13_104/2_min_cadence_targets/tesslc_349480507.pkl,110.93677193469,-65.0109401699279,349480507,13,4,3,9.3959999
