Filename,RA,Dec,TIC_ID,Sector,Camera,CCD,Magnitude
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_76658755.pkl,229.111430786845,-32.9989361512814,76658755,11,1,3,9.621299699999998
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_76698707.pkl,229.055076775076,-32.495637059359005,76698707,11,1,3,9.9454002
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_75490265.pkl,225.239071705306,-33.4391426141865,75490265,11,1,3,11.6543
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_396004353.pkl,210.481048432812,-75.2260175882781,396004353,11,3,1,13.719
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_433277449.pkl,182.80750711922403,-57.6729036851281,433277449,11,2,1,14.9577
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_266845051.pkl,175.570003554764,-57.5650891320092,266845051,11,2,1,7.103000200000001
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_31415131.pkl,88.9005768512683,-70.21865552596971,31415131,11,4,1,12.4987
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_231093356.pkl,68.973929566158,-70.2282781312937,231093356,11,4,4,11.0668
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_388128308.pkl,63.7276614442021,-70.49456532007191,388128308,11,4,4,12.0168
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_243642384.pkl,207.377620301362,-45.8048260471639,243642384,11,2,4,9.3757
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_243643549.pkl,207.35036680615696,-45.07009324232579,243643549,11,2,4,9.0241003
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_258839862.pkl,197.730326339803,-45.978085448583,258839862,11,2,4,9.9771996
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_453784977.pkl,199.20568662078696,-45.8169759065043,453784977,11,2,4,9.201999699999998
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_438682877.pkl,202.220560063716,-44.68368595445029,438682877,11,2,4,10.2773
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_35349987.pkl,224.78049732512,-55.663731000379286,35349987,11,2,3,11.2756
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_411712609.pkl,219.085066512082,-55.2581607442736,411712609,11,2,3,9.8624001
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_272058503.pkl,187.33285681578,-54.197856209952405,272058503,11,2,1,8.928600300000003
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_448913059.pkl,214.464346700548,-68.0470199710236,448913059,11,2,2,7.0123
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_75969405.pkl,226.701238264537,-35.0826254096044,75969405,11,1,3,9.8732996
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_47831368.pkl,221.5793152629,-35.696279121176296,47831368,11,1,2,9.1239996
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_312102715.pkl,182.03841058207905,-66.9841780503449,312102715,11,3,2,9.111700099999998
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_410654298.pkl,177.00911168265895,-66.114882822224,410654298,11,3,2,7.809800099999999
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_275697259.pkl,200.955933989701,-45.743857131893705,275697259,11,2,4,9.2837
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_307610438.pkl,229.033513627549,-38.8753209657721,307610438,11,1,2,8.809800099999997
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_359308549.pkl,201.091318869361,-53.9995299301388,359308549,11,2,4,7.5587000999999985
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_401227592.pkl,187.729571100886,-52.0803638212652,401227592,11,2,1,10.3448
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_363885457.pkl,200.76789672256697,-43.3488085730032,363885457,11,2,4,10.4514
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_309146836.pkl,123.81637380518,-62.9156427173768,309146836,11,4,2,5.2111001
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_167570131.pkl,101.230669709312,-62.586379892275296,167570131,11,4,2,10.3046
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_149603524.pkl,87.13997408729078,-63.988440787086,149603524,11,4,3,9.7109003
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_55524055.pkl,72.05322578845,-63.6955132778853,55524055,11,4,4,11.8378
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_150101476.pkl,92.0942305238977,-63.26135873891421,150101476,11,4,3,11.0576
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_55602946.pkl,73.25352590251698,-63.3359596339427,55602946,11,4,4,11.2923
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_150101472.pkl,92.10583572920048,-63.25441621781421,150101472,11,4,3,9.877300300000002
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_150101799.pkl,92.04984784839807,-63.786751500477706,150101799,11,4,3,12.0229
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_38462522.pkl,61.4143398528502,-63.741096967065104,38462522,11,4,4,12.0409
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_309791156.pkl,80.05471148728809,-62.64605346740561,309791156,11,4,4,10.9621
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_311925584.pkl,54.8554722007148,-63.8937116020658,311925584,11,4,4,12.1821
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_38586438.pkl,64.0902106825051,-62.0128901216405,38586438,11,4,4,11.6704
tesslcs_sector_11_104/2_min_cadence_targets/tesslc_150187916.pkl,93.71411362000748,-62.2839249680503,150187916,11,4,3,7.795700099999999
