Filename,RA,Dec,TIC_ID,Sector,Camera,CCD,Magnitude
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_164463075.pkl,283.259129867787,42.8455962267701,164463075,26,2,4,11.5197
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_358517121.pkl,283.359333381237,24.277997884978696,358517121,26,1,4,8.4555998
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_18433724.pkl,265.972526676784,31.5300940667014,18433724,26,1,2,11.5471
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_155657581.pkl,206.395293725348,79.3967479665581,155657581,26,3,4,11.1914
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_159464498.pkl,244.83731117842495,78.91403485553221,159464498,26,3,4,9.7888002
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_230050959.pkl,292.07996948486,62.9086463886475,230050959,26,3,2,11.9576
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_229940491.pkl,288.04946002013094,63.656965938763285,229940491,26,3,2,11.1169
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_120251815.pkl,284.352193208746,40.71469722494079,120251815,26,2,4,11.1905
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_101645013.pkl,259.51789658507005,41.8440705363399,101645013,26,2,3,10.5992
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_418221292.pkl,322.899990649076,77.88661976880641,418221292,26,3,3,11.4343
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_323143096.pkl,322.117522765584,76.4034954801005,323143096,26,3,3,7.234779799999999
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_164782264.pkl,284.66933781173014,47.577592176344005,164782264,26,2,4,11.496
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_164524541.pkl,283.3856778236912,47.4352252303259,164524541,26,2,4,11.4915
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_336485975.pkl,281.29539536044894,28.6861122567077,336485975,26,1,1,9.40378
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_372758722.pkl,173.66344255113,82.6328798350842,372758722,26,4,1,9.7476902
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_270526513.pkl,251.492650176605,82.0372630157332,270526513,26,3,4,3.4279001000000004
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_159298033.pkl,229.489585183753,83.85946494036541,159298033,26,3,4,7.3670101
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_235718636.pkl,255.084910582314,83.4213750030478,235718636,26,3,4,10.7862
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_281486906.pkl,72.318874479816,69.8282594182769,281486906,26,4,3,9.9895601
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_199574208.pkl,248.58470795746,57.1623237628578,199574208,26,2,2,10.1645
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_284891601.pkl,260.508469169386,56.62842230729179,284891601,26,2,2,8.554109599999999
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_199709055.pkl,253.544738470736,56.3651523764573,199709055,26,2,2,11.9014
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_193774939.pkl,268.303064999541,43.77310230051591,193774939,26,2,3,9.8556004
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_10467747.pkl,268.039575658347,32.1304338891748,10467747,26,1,2,10.0992
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_274509791.pkl,254.075637409981,52.69843044462871,274509791,26,2,2,7.0252199000000015
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_461579405.pkl,0.933510479976132,86.1116991881224,461579405,26,4,2,14.1856
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_424461577.pkl,279.73427191266893,60.3981770091793,424461577,26,2,1,10.1535
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_219807735.pkl,266.617498825257,61.1964620708918,219807735,26,2,2,9.861399699999998
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_198242678.pkl,249.766582734884,60.699660489909,198242678,26,3,1,7.8867402
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_198242676.pkl,249.766962798739,60.7019447694967,198242676,26,3,1,9.1416502
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_280033934.pkl,297.58946706991003,70.2876512602732,280033934,26,3,2,10.5193
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_418244848.pkl,50.3605259228385,73.43553655727159,418244848,26,4,3,9.0823898
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_377190161.pkl,285.675104935268,58.7327574681774,377190161,26,2,1,10.1099
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_377307592.pkl,286.98610137009894,59.39779584770501,377307592,26,2,1,11.7256
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_377055044.pkl,285.128002220941,59.203925851301,377055044,26,2,1,13.0614
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_160585813.pkl,243.31420534915,72.8725409594077,160585813,26,3,4,11.2036
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_193822785.pkl,268.996979730161,45.8742692589659,193822785,26,2,3,12.2485
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_180770456.pkl,272.60046432208304,33.4031110914037,180770456,26,1,1,9.1036901
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_420574964.pkl,78.0872532309632,71.22360621660971,420574964,26,4,3,10.723
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_289722957.pkl,274.180502886651,53.2464959098844,289722957,26,2,1,11.5104
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_233546272.pkl,281.502814938343,60.5802613828479,233546272,26,2,1,11.8856
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_154840461.pkl,182.69237791358296,85.7050862383852,154840461,26,4,1,8.4053402
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_358018612.pkl,126.300167864478,84.0142067539535,358018612,26,4,1,7.9287
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_229597404.pkl,273.472351321336,72.16606548410739,229597404,26,3,2,12.6601
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_243352809.pkl,290.402009915895,56.843138711556,243352809,26,2,1,11.3363
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_230114503.pkl,248.782764313418,69.9404463001529,230114503,26,3,1,11.2445
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_284457791.pkl,290.93272736675686,58.317943505745895,284457791,26,2,1,12.482
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_198382838.pkl,257.53176864716403,58.4078178815358,198382838,26,2,2,9.9475203
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_224605072.pkl,255.599173781734,58.86997995179401,224605072,26,2,2,11.4271
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_233531814.pkl,280.624099899171,64.0515931245301,233531814,26,3,2,14.0431
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_289564387.pkl,54.0740617129334,73.3393154763294,289564387,26,4,3,8.2623997
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_441567967.pkl,108.998932478868,73.3224144292792,441567967,26,4,4,7.2419
tesslcs_sector_26_104/2_min_cadence_targets/tesslc_164527723.pkl,283.469894014888,45.052446553573,164527723,26,2,4,11.3297
